Date,Open,High,Low,Close
2018-02-05,13.3775,13.6061,13.3286,13.5272
2018-02-06,13.537,13.7375,13.382,13.4455
2018-02-07,13.4409,13.5433,13.28,13.3547
2018-02-08,13.373,13.4524,13.2593,13.4059
2018-02-09,13.3964,13.4222,13.2501,13.3399
2018-02-12,13.3479,13.5435,13.3313,13.466
2018-02-13,13.4641,13.5353,13.3316,13.4205
2018-02-14,13.4255,13.6145,13.311,13.5384
2018-02-15,13.5366,13.5981,13.3469,13.4859
2018-02-16,13.4934,13.5368,13.3976,13.4549
2018-02-19,13.4058,13.4864,13.4017,13.4349
2018-02-20,13.4316,13.4955,13.3241,13.336
2018-02-21,13.3374,13.5747,13.3018,13.4359
2018-02-22,13.4451,13.5235,13.36,13.4796
2018-02-23,13.4784,13.5216,13.4137,13.4473
2018-02-26,13.427,13.6005,13.4186,13.5294
2018-02-27,13.5222,13.5405,13.3661,13.4288
2018-02-28,13.4244,13.503,13.3871,13.4604
2018-03-01,13.4638,13.4963,13.2956,13.4288
2018-03-02,13.4309,13.4648,13.3372,13.3978
2018-03-05,13.393,13.477,13.2829,13.3244
2018-03-06,13.3123,13.5808,13.2907,13.5085
2018-03-07,13.5257,13.5575,13.2529,13.2905
2018-03-08,13.2956,13.4162,13.2592,13.4017
2018-03-09,13.3846,13.5406,13.325,13.481
2018-03-12,13.4761,13.4972,13.3645,13.4049
2018-03-13,13.4134,13.4662,13.3498,13.3962
2018-03-14,13.3852,13.4311,13.3522,13.3838
2018-03-15,13.3729,13.3905,13.2814,13.3354
2018-03-16,13.3282,13.3888,13.2203,13.2884
2018-03-19,13.2741,13.293,13.1872,13.2363
2018-03-20,13.2378,13.26,13.1456,13.2328
2018-03-21,13.2328,13.4883,13.2128,13.4331
2018-03-22,13.4088,13.4428,13.302,13.3147
2018-03-23,13.3357,13.4962,13.329,13.4049
2018-03-26,13.4069,13.4949,13.3679,13.4218
2018-03-27,13.416,13.4874,13.2945,13.3296
2018-03-28,13.3156,13.3478,13.1728,13.2409
2018-03-29,13.2408,13.3054,13.1661,13.3003
2018-04-02,13.2867,13.5725,13.2812,13.4926
2018-04-03,13.4858,13.5092,13.3378,13.3807
2018-04-04,13.3815,13.4637,13.223,13.2913
2018-04-05,13.2801,13.426,13.2159,13.3996
2018-04-06,13.391,13.4416,13.3012,13.3249
2018-04-09,13.3858,13.4454,13.3019,13.3895
2018-04-10,13.3818,13.4721,13.3507,13.4169
2018-04-11,13.413,13.6234,13.3687,13.4832
2018-04-12,13.4867,13.5089,13.3518,13.3611
2018-04-13,13.3702,13.5348,13.3598,13.4862
2018-04-16,13.4777,13.5556,13.4167,13.466
2018-04-17,13.4645,13.5941,13.3896,13.5681
2018-04-18,13.5605,13.9319,13.5182,13.8932
2018-04-19,13.8953,14.0252,13.8501,13.9741
2018-04-20,13.9637,14.0244,13.8571,13.9503
2018-04-23,13.943,13.9484,13.5943,13.6144
2018-04-24,13.6298,13.7169,13.5829,13.6727
2018-04-25,13.6645,13.6983,13.5577,13.6197
2018-04-26,13.6242,13.6757,13.5529,13.6433
2018-04-27,13.6509,13.7126,13.5751,13.6274
2018-04-30,13.6129,13.644,13.4174,13.522
2018-05-01,13.5137,13.5788,13.3915,13.4751
2018-05-02,13.4834,13.7654,13.4751,13.7138
2018-05-03,13.701,13.8476,13.6665,13.7135
2018-05-04,13.7231,13.8156,13.6918,13.8156
2018-05-07,13.8125,13.8513,13.7831,13.8209
2018-05-08,13.831,13.9182,13.7646,13.8829
2018-05-09,13.9011,13.9952,13.8251,13.9354
2018-05-10,13.9213,14.0659,13.8937,14.0297
2018-05-11,14.0561,14.0916,13.9527,13.9645
2018-05-14,13.9535,13.9885,13.8223,13.8548
2018-05-15,13.859,13.8739,13.6778,13.7406
2018-05-16,13.7357,13.9043,13.7357,13.864
2018-05-17,13.8677,13.9894,13.8363,13.9295
2018-05-18,13.9307,13.9963,13.8895,13.9618
2018-05-21,13.9524,14.0332,13.8793,14.0087
2018-05-22,14.0003,14.1393,13.9741,14.0317
2018-05-23,14.0434,14.1547,13.9449,14.0715
2018-05-24,14.0745,14.237,14.0242,14.202
2018-05-25,14.2217,14.3143,14.1416,14.1416
2018-05-28,14.1268,14.1841,14.0358,14.1698
2018-05-29,14.124,14.3146,14.1006,14.1821
2018-05-30,14.1829,14.2383,14.0736,14.1507
2018-05-31,14.152,14.1982,14.0347,14.0471
2018-06-01,14.0553,14.141,14.0089,14.0682
2018-06-04,14.0786,14.1197,14.0089,14.0401
2018-06-05,14.0374,14.1396,14.0123,14.0784
2018-06-06,14.0823,14.218,14.0396,14.1483
2018-06-07,14.1633,14.2919,14.1134,14.1541
2018-06-08,14.1719,14.3206,14.1094,14.2528
2018-06-11,14.2577,14.3738,14.2021,14.3632
2018-06-12,14.3653,14.3909,14.2226,14.3549
2018-06-13,14.3464,14.5173,14.3127,14.4513
2018-06-14,14.4487,14.8526,14.3586,14.8155
2018-06-15,14.8251,14.8885,14.1868,14.2645
2018-06-18,14.2644,14.3438,14.1518,14.1705
2018-06-19,14.1812,14.2258,14.0542,14.0561
2018-06-20,14.0686,14.1425,14.0484,14.0622
2018-06-21,14.074,14.1107,14.0062,14.0733
2018-06-22,14.0602,14.1402,14.0266,14.118
2018-06-25,14.1089,14.1442,13.9356,13.951
2018-06-26,13.9482,14.0026,13.8346,13.987
2018-06-27,13.9955,14.0111,13.8454,13.8918
2018-06-28,13.9031,13.9666,13.748,13.8393
2018-06-29,13.839,13.8635,13.7386,13.7815
2018-07-02,13.7899,13.8159,13.5993,13.6184
2018-07-03,13.6299,13.7724,13.5738,13.7499
2018-07-04,13.7415,13.8338,13.7383,13.803
2018-07-05,13.8063,13.8141,13.6315,13.736
2018-07-06,13.7214,13.755,13.5876,13.6467
2018-07-09,13.6574,13.7781,13.6479,13.6895
2018-07-10,13.721,13.7504,13.6009,13.6719
2018-07-11,13.6886,13.6968,13.4995,13.5398
2018-07-12,13.5379,13.686,13.504,13.6641
2018-07-13,13.6607,13.7019,13.4956,13.5328
2018-07-16,13.5296,13.5821,13.4553,13.4986
2018-07-17,13.4829,13.5245,13.2938,13.3525
2018-07-18,13.3611,13.4051,13.2438,13.3694
2018-07-19,13.3549,13.3709,13.109,13.1511
2018-07-20,13.1523,13.2622,13.1073,13.2328
2018-07-23,13.2436,13.2564,13.1234,13.1709
2018-07-24,13.164,13.3186,13.115,13.2238
2018-07-25,13.2331,13.3636,13.2275,13.3072
2018-07-26,13.3058,13.3504,13.2094,13.2103
2018-07-27,13.2223,13.3321,13.1852,13.2937
2018-07-30,13.2756,13.3036,13.2124,13.2513
2018-07-31,13.2317,13.3344,13.1241,13.2646
2018-08-01,13.2757,13.2941,13.1924,13.199
2018-08-02,13.2075,13.3189,13.1878,13.2208
2018-08-03,13.2138,13.4125,13.1656,13.3246
2018-08-06,13.3204,13.3937,13.2173,13.252
2018-08-07,13.2425,13.3634,13.2345,13.2596
2018-08-08,13.2524,13.3103,13.2085,13.272
2018-08-09,13.2874,13.404,13.2691,13.4028
2018-08-10,13.3989,13.5031,13.3624,13.4442
2018-08-13,13.4463,13.4639,13.1355,13.1358
2018-08-14,13.1517,13.2947,13.1506,13.2669
2018-08-15,13.2827,13.2876,12.6814,12.7272
2018-08-16,12.7537,13.0199,12.6418,12.887
2018-08-17,12.8791,12.9515,12.8227,12.9513
2018-08-20,12.9216,13.0038,12.8132,12.8546
2018-08-21,12.8368,12.8762,12.74,12.7831
2018-08-22,12.7754,12.8155,12.6835,12.7287
2018-08-23,12.7381,12.7381,12.5507,12.5578
2018-08-24,12.5609,12.7982,12.5551,12.7436
2018-08-27,12.7819,12.7979,12.707,12.7499
2018-08-28,12.757,12.8218,12.5514,12.5752
2018-08-29,12.5784,12.6671,12.5733,12.6078
2018-08-30,12.6226,12.6398,12.4516,12.4714
2018-08-31,12.4876,12.5968,12.4604,12.4981
2018-09-03,12.5237,12.5384,12.4213,12.4802
2018-09-04,12.4898,12.5134,12.1443,12.2433
2018-09-05,12.2267,12.2574,12.1747,12.2018
2018-09-06,12.2,12.3059,12.1611,12.1809
2018-09-07,12.1816,12.3105,12.1027,12.2501
2018-09-10,12.2519,12.3113,12.1912,12.2211
2018-09-11,12.2109,12.2332,12.0498,12.1845
2018-09-12,12.1824,12.2705,12.1397,12.2588
2018-09-13,12.2673,12.2954,12.1039,12.1042
2018-09-14,12.13,12.1974,12.0795,12.1021
2018-09-17,12.0988,12.1904,12.0752,12.1379
2018-09-18,12.1509,12.1868,12.0505,12.1258
2018-09-19,12.1288,12.2756,12.1018,12.2027
2018-09-20,12.2099,12.2851,12.0948,12.1573
2018-09-21,12.1598,12.2483,12.0509,12.172
2018-09-24,12.1734,12.217,12.0904,12.1473
2018-09-25,12.1501,12.361,12.1106,12.2814
2018-09-26,12.2903,12.3408,12.1962,12.2032
2018-09-27,12.2191,12.3403,12.1475,12.2377
2018-09-28,12.2325,12.6773,12.2325,12.6002
2018-10-01,12.6392,12.6589,12.399,12.5231
2018-10-02,12.5285,12.9215,12.5186,12.7205
2018-10-03,12.7312,12.8107,12.6984,12.7604
2018-10-04,12.7508,12.8312,12.6365,12.6698
2018-10-05,12.681,12.7687,12.6192,12.704
2018-10-08,12.7099,12.7271,12.4384,12.5023
2018-10-09,12.5221,12.5755,12.4676,12.5165
2018-10-10,12.5229,12.5525,12.3616,12.4052
2018-10-11,12.4206,12.6351,12.3409,12.5817
2018-10-12,12.5952,12.7243,12.5179,12.6497
2018-10-15,12.6383,12.758,12.6296,12.6947
2018-10-16,12.7001,12.8195,12.6311,12.6654
2018-10-17,12.6718,12.766,12.6253,12.7129
2018-10-18,12.7033,12.7543,12.573,12.7216
2018-10-19,12.7283,12.8457,12.6882,12.7112
2018-10-22,12.7124,12.7607,12.6536,12.7037
2018-10-23,12.7028,12.9301,12.6848,12.8488
2018-10-24,12.8678,12.9596,12.8568,12.889
2018-10-25,12.8895,12.9484,12.827,12.8797
2018-10-26,12.8724,12.9975,12.8413,12.8854
2018-10-29,12.9002,12.9642,12.664,12.728
2018-10-30,12.7316,12.7778,12.6598,12.7746
2018-10-31,12.7564,12.7661,12.5857,12.6086
2018-11-01,12.613,12.9761,12.604,12.9216
2018-11-02,12.9337,13.0496,12.8527,12.9415
2018-11-05,12.948,12.9697,12.8129,12.8396
2018-11-06,12.8061,12.8981,12.7029,12.7281
2018-11-07,12.7283,12.8127,12.7031,12.76
2018-11-08,12.7475,12.7625,12.5941,12.7025
2018-11-09,12.6996,12.7075,12.439,12.5028
2018-11-12,12.5124,12.6082,12.4423,12.4744
2018-11-13,12.4685,12.5642,12.3863,12.393
2018-11-14,12.3895,12.545,12.3301,12.4931
2018-11-15,12.4893,12.6436,12.4595,12.6078
2018-11-16,12.6166,12.6506,12.5619,12.6328
2018-11-19,12.6378,12.6408,12.5535,12.5954
2018-11-20,12.6019,12.6949,12.5019,12.5874
2018-11-21,12.6057,12.7598,12.5625,12.7451
2018-11-22,12.7444,12.7487,12.6855,12.7024
2018-11-23,12.6966,12.7244,12.4833,12.6036
2018-11-26,12.6227,12.7046,12.5462,12.5542
2018-11-27,12.5588,12.6419,12.4868,12.5401
2018-11-28,12.5287,12.6716,12.5146,12.5942
2018-11-29,12.6052,12.6405,12.5519,12.5752
2018-11-30,12.566,12.592,12.398,12.5246
2018-12-03,12.5811,12.8524,12.5336,12.6656
2018-12-04,12.6917,12.8839,12.6727,12.8184
2018-12-05,12.8082,12.8273,12.734,12.7821
2018-12-06,12.7775,12.7852,12.6316,12.722
2018-12-07,12.7243,12.8382,12.6964,12.8234
2018-12-10,12.8451,12.8646,12.6982,12.7982
2018-12-11,12.813,12.9785,12.7928,12.8479
2018-12-12,12.8629,13.0012,12.8467,12.9648
2018-12-13,12.9859,13.0215,12.9111,12.99
2018-12-14,12.9868,12.9957,12.855,12.9078
2018-12-17,12.9044,12.9505,12.8558,12.9188
2018-12-18,12.927,12.9573,12.8437,12.8898
2018-12-19,12.8759,12.9667,12.7952,12.8317
2018-12-20,12.8354,12.9736,12.7909,12.9038
2018-12-21,12.9008,12.927,12.7946,12.8797
2018-12-24,12.9054,12.9697,12.8578,12.9366
2018-12-26,12.968,13.2986,12.9013,13.2476
2018-12-27,13.2359,13.3738,13.1289,13.3244
2018-12-28,13.3241,13.4411,13.2923,13.4301
2018-12-31,13.4618,13.5462,13.3971,13.5111
2019-01-02,13.5162,13.7686,13.3905,13.6896
2019-01-03,13.7263,13.8208,13.6666,13.8058
2019-01-04,13.8145,13.9146,13.7175,13.7597
2019-01-07,13.7962,13.8501,13.6107,13.6564
2019-01-08,13.6449,13.7092,13.5535,13.6869
2019-01-09,13.6785,13.7162,13.5572,13.6448
2019-01-10,13.6404,13.6719,13.5293,13.5402
2019-01-11,13.5496,13.6573,13.5369,13.6083
2019-01-14,13.6165,13.6566,13.5477,13.6475
2019-01-15,13.6477,13.717,13.5937,13.6541
2019-01-16,13.6705,13.7282,13.6031,13.6925
2019-01-17,13.6802,13.7039,13.5705,13.632
2019-01-18,13.6445,13.6781,13.4793,13.4982
2019-01-21,13.4874,13.51,13.3719,13.4335
2019-01-22,13.4301,13.5254,13.3668,13.5032
2019-01-23,13.491,13.5918,13.4339,13.5058
2019-01-24,13.4952,13.5564,13.4376,13.5494
2019-01-25,13.5505,13.7817,13.5255,13.7785
2019-01-28,13.8129,13.856,13.6806,13.7728
2019-01-29,13.7796,13.9405,13.7541,13.8558
2019-01-30,13.8612,14.007,13.836,13.9913
2019-01-31,14.0137,14.0978,13.9113,14.0367
2019-02-01,14.0345,14.0454,13.8678,13.8927
2019-02-04,13.8971,13.9305,13.7035,13.8663
2019-02-05,13.8776,13.938,13.8476,13.8973
2019-02-06,13.8885,13.913,13.7711,13.7889
2019-02-07,13.7861,13.8916,13.7722,13.871
2019-02-08,13.8702,13.9946,13.8155,13.9772
2019-02-11,13.9701,13.9865,13.8668,13.9309
2019-02-12,13.9313,14.0401,13.8207,13.8597
2019-02-13,13.859,13.9991,13.7995,13.8256
2019-02-14,13.8231,13.909,13.7281,13.8193
2019-02-15,13.8291,13.9938,13.7883,13.9751
2019-02-18,13.9778,14.0057,13.9268,13.9736
